collection,transcript,reason
Eng-NA,Champaign/33P/44B.cha,weak_text_identity
Eng-NA,Champaign/33P/45G.cha,weak_text_identity
Eng-NA,Champaign/33P/46G.cha,weak_text_identity
Eng-NA,Champaign/33P/47B.cha,weak_text_identity
Eng-NA,Champaign/33P/48B.cha,weak_text_identity
Eng-NA,Champaign/33P/50B.cha,weak_text_identity
Eng-NA,Champaign/33P/51G.cha,weak_text_identity
Eng-NA,Champaign/33P/53G.cha,weak_text_identity
Eng-NA,Champaign/33P/54B.cha,weak_text_identity
Eng-NA,Champaign/33P/55G.cha,weak_text_identity
Eng-NA,Champaign/33P/57B.cha,weak_text_identity
Eng-NA,Champaign/33P/58G.cha,weak_text_identity
Eng-NA,Champaign/33P/59B.cha,weak_text_identity
Eng-NA,Champaign/33P/60G.cha,weak_text_identity
Eng-NA,Champaign/33P/61B.cha,weak_text_identity
Eng-NA,Champaign/33X/01G.cha,weak_text_identity
Eng-NA,Champaign/33X/03G.cha,weak_text_identity
Eng-NA,Champaign/33X/06B.cha,weak_text_identity
Eng-NA,Champaign/33X/08G.cha,weak_text_identity
Eng-NA,Champaign/33X/09G.cha,weak_text_identity
Eng-NA,Champaign/33X/10G.cha,weak_text_identity
Eng-NA,Champaign/33X/11B.cha,weak_text_identity
Eng-NA,Champaign/33X/12G.cha,weak_text_identity
Eng-NA,Champaign/33X/18B.cha,weak_text_identity
Eng-NA,Champaign/33X/19G.cha,weak_text_identity
Eng-NA,Champaign/33X/20G.cha,weak_text_identity
Eng-NA,Champaign/33X/21B.cha,weak_text_identity
Eng-NA,Champaign/33X/22B.cha,weak_text_identity
Eng-NA,Champaign/33X/25G.cha,weak_text_identity
Eng-NA,Champaign/33X/26B.cha,weak_text_identity
Eng-NA,Champaign/33X/28G.cha,weak_text_identity
Eng-NA,Champaign/33X/30B.cha,weak_text_identity
Eng-NA,Champaign/33X/33B.cha,weak_text_identity
Eng-NA,Champaign/33X/35G.cha,weak_text_identity
Eng-NA,Champaign/33X/36B.cha,weak_text_identity
Eng-NA,Champaign/33X/38G.cha,weak_text_identity
Eng-NA,Champaign/33X/39B.cha,weak_text_identity
Eng-NA,Champaign/33X/40B.cha,weak_text_identity
Eng-NA,Champaign/33X/41G.cha,weak_text_identity
Eng-NA,Champaign/33X/42B.cha,weak_text_identity
Eng-NA,Champaign/33X/43B.cha,weak_text_identity
Eng-NA,Champaign/33X/44B.cha,weak_text_identity
Eng-NA,Champaign/33X/45G.cha,weak_text_identity
Eng-NA,Champaign/33X/46G.cha,weak_text_identity
Eng-NA,Champaign/33X/47B.cha,weak_text_identity
Eng-NA,Champaign/33X/48B.cha,weak_text_identity
Eng-NA,Champaign/33X/50B.cha,weak_text_identity
Eng-NA,Champaign/33X/51G.cha,weak_text_identity
Eng-NA,Champaign/33X/53G.cha,weak_text_identity
Eng-NA,Champaign/33X/54B.cha,weak_text_identity
Eng-NA,Champaign/33X/55G.cha,weak_text_identity
Eng-NA,Champaign/33X/57B.cha,weak_text_identity
Eng-NA,Champaign/33X/58G.cha,weak_text_identity
Eng-NA,Champaign/33X/59B.cha,weak_text_identity
Eng-NA,Champaign/33X/60G.cha,weak_text_identity
Eng-NA,Champaign/33X/61B.cha,weak_text_identity
Eng-NA,Champaign/36P/01G.cha,weak_text_identity
Eng-NA,Champaign/36P/03G.cha,weak_text_identity
Eng-NA,Champaign/36P/06B.cha,weak_text_identity
Eng-NA,Champaign/36P/08G.cha,weak_text_identity
Eng-NA,Champaign/36P/09G.cha,weak_text_identity
Eng-NA,Champaign/36P/10G.cha,weak_text_identity
Eng-NA,Champaign/36P/11B.cha,weak_text_identity
Eng-NA,Champaign/36P/12G.cha,weak_text_identity
Eng-NA,Champaign/36P/18B.cha,weak_text_identity
Eng-NA,Champaign/36P/19G.cha,weak_text_identity
Eng-NA,Champaign/36P/20G.cha,weak_text_identity
Eng-NA,Champaign/36P/21B.cha,weak_text_identity
Eng-NA,Champaign/36P/22B.cha,weak_text_identity
Eng-NA,Champaign/36P/25G.cha,weak_text_identity
Eng-NA,Champaign/36P/26B.cha,weak_text_identity
Eng-NA,Champaign/36P/28G.cha,weak_text_identity
Eng-NA,Champaign/36P/30B.cha,weak_text_identity
Eng-NA,Champaign/36P/33B.cha,weak_text_identity
Eng-NA,Champaign/36P/35G.cha,weak_text_identity
Eng-NA,Champaign/36P/36B.cha,weak_text_identity
Eng-NA,Champaign/36P/38G.cha,weak_text_identity
Eng-NA,Champaign/36P/39B.cha,weak_text_identity
Eng-NA,Champaign/36P/40B.cha,weak_text_identity
Eng-NA,Champaign/36P/41G.cha,weak_text_identity
Eng-NA,Champaign/36P/42B.cha,weak_text_identity
Eng-NA,Champaign/36P/43B.cha,weak_text_identity
Eng-NA,Champaign/36P/44B.cha,weak_text_identity
Eng-NA,Champaign/36P/45G.cha,weak_text_identity
Eng-NA,Champaign/36P/46G.cha,weak_text_identity
Eng-NA,Champaign/36P/47B.cha,weak_text_identity
Eng-NA,Champaign/36P/48B.cha,weak_text_identity
Eng-NA,Champaign/36P/50B.cha,weak_text_identity
Eng-NA,Champaign/36P/51G.cha,weak_text_identity
Eng-NA,Champaign/36P/53G.cha,weak_text_identity
Eng-NA,Champaign/36P/54B.cha,weak_text_identity
Eng-NA,Champaign/36P/55G.cha,weak_text_identity
Eng-NA,Champaign/36P/57B.cha,weak_text_identity
Eng-NA,Champaign/36P/58G.cha,weak_text_identity
Eng-NA,Champaign/36P/59B.cha,weak_text_identity
Eng-NA,Champaign/36P/60G.cha,weak_text_identity
Eng-NA,Champaign/36P/61B.cha,weak_text_identity
Eng-NA,Champaign/36X/01G.cha,weak_text_identity
Eng-NA,Champaign/36X/03G.cha,weak_text_identity
Eng-NA,Champaign/36X/06B.cha,weak_text_identity
Eng-NA,Champaign/36X/08G.cha,weak_text_identity
Eng-NA,Champaign/36X/09G.cha,weak_text_identity
Eng-NA,Champaign/36X/10G.cha,weak_text_identity
Eng-NA,Champaign/36X/11B.cha,weak_text_identity
Eng-NA,Champaign/36X/12G.cha,weak_text_identity
Eng-NA,Champaign/36X/18B.cha,weak_text_identity
Eng-NA,Champaign/36X/19G.cha,weak_text_identity
Eng-NA,Champaign/36X/20G.cha,weak_text_identity
Eng-NA,Champaign/36X/21B.cha,weak_text_identity
Eng-NA,Champaign/36X/22B.cha,weak_text_identity
Eng-NA,Champaign/36X/25G.cha,weak_text_identity
Eng-NA,Champaign/36X/26B.cha,weak_text_identity
Eng-NA,Champaign/36X/28G.cha,weak_text_identity
Eng-NA,Champaign/36X/30B.cha,weak_text_identity
Eng-NA,Champaign/36X/33B.cha,weak_text_identity
Eng-NA,Champaign/36X/35G.cha,weak_text_identity
Eng-NA,Champaign/36X/36B.cha,weak_text_identity
Eng-NA,Champaign/36X/39B.cha,weak_text_identity
Eng-NA,Champaign/36X/40B.cha,weak_text_identity
Eng-NA,Champaign/36X/41G.cha,weak_text_identity
Eng-NA,Champaign/36X/42B.cha,weak_text_identity
Eng-NA,Champaign/36X/43B.cha,weak_text_identity
Eng-NA,Champaign/36X/44B.cha,weak_text_identity
Eng-NA,Champaign/36X/45G.cha,weak_text_identity
Eng-NA,Champaign/36X/46G.cha,weak_text_identity
Eng-NA,Champaign/36X/47B.cha,weak_text_identity
Eng-NA,Champaign/36X/48B.cha,weak_text_identity
Eng-NA,Champaign/36X/50B.cha,weak_text_identity
Eng-NA,Champaign/36X/51G.cha,weak_text_identity
Eng-NA,Champaign/36X/53G.cha,weak_text_identity
Eng-NA,Champaign/36X/54B.cha,weak_text_identity
Eng-NA,Champaign/36X/55G.cha,weak_text_identity
Eng-NA,Champaign/36X/57B.cha,weak_text_identity
Eng-NA,Champaign/36X/58G.cha,weak_text_identity
Eng-NA,Champaign/36X/59B.cha,weak_text_identity
Eng-NA,Champaign/36X/60G.cha,weak_text_identity
Eng-NA,Champaign/36X/61B.cha,weak_text_identity
Eng-NA,Demetras2/Jimmy/father/020212.cha,weak_text_identity
Eng-NA,Demetras2/Jimmy/father/020922.cha,missing_chat_age
Eng-NA,Demetras2/Jimmy/mother/020212.cha,weak_text_identity
Eng-NA,Demetras2/Jimmy/mother/020425.cha,weak_text_identity
Eng-NA,Demetras2/Jimmy/mother/020428.cha,weak_text_identity
Eng-NA,Demetras2/Jimmy/mother/020610.cha,weak_text_identity
Eng-NA,Demetras2/Michael/father/020215.cha,weak_text_identity
Eng-NA,Demetras2/Michael/mother/020215.cha,weak_text_identity
Eng-NA,Demetras2/Tim/father/020125.cha,weak_text_identity
Eng-NA,Demetras2/Tim/father/020130.cha,weak_text_identity
Eng-NA,Demetras2/Tim/mother/020125.cha,weak_text_identity
Eng-NA,EHS/14-mot/0020.cha,weak_text_identity
Eng-NA,EHS/14-mot/0033.cha,weak_text_identity
Eng-NA,EHS/14-mot/0046.cha,weak_text_identity
Eng-NA,EHS/14-mot/0059.cha,weak_text_identity
Eng-NA,EHS/14-mot/0062.cha,weak_text_identity
Eng-NA,EHS/14-mot/0075.cha,weak_text_identity
Eng-NA,EHS/14-mot/0088.cha,weak_text_identity
Eng-NA,EHS/14-mot/0101.cha,weak_text_identity
Eng-NA,EHS/14-mot/0127.cha,weak_text_identity
Eng-NA,EHS/14-mot/0130.cha,weak_text_identity
Eng-NA,EHS/14-mot/0143.cha,weak_text_identity
Eng-NA,EHS/14-mot/0156.cha,weak_text_identity
Eng-NA,EHS/14-mot/0197.cha,weak_text_identity
Eng-NA,EHS/14-mot/0207.cha,weak_text_identity
Eng-NA,EHS/14-mot/0224.cha,weak_text_identity
Eng-NA,EHS/14-mot/0237.cha,weak_text_identity
Eng-NA,EHS/14-mot/0240.cha,weak_text_identity
Eng-NA,EHS/14-mot/0253.cha,weak_text_identity
Eng-NA,EHS/14-mot/0266.cha,weak_text_identity
Eng-NA,EHS/14-mot/0295.cha,weak_text_identity
Eng-NA,EHS/14-mot/0318.cha,weak_text_identity
Eng-NA,EHS/14-mot/0321.cha,weak_text_identity
Eng-NA,EHS/14-mot/0334.cha,weak_text_identity
Eng-NA,EHS/14-mot/0347.cha,weak_text_identity
Eng-NA,EHS/14-mot/0350.cha,weak_text_identity
Eng-NA,EHS/14-mot/0363.cha,weak_text_identity
Eng-NA,EHS/14-mot/0389.cha,weak_text_identity
Eng-NA,EHS/14-mot/0392.cha,weak_text_identity
Eng-NA,EHS/14-mot/0402.cha,weak_text_identity
Eng-NA,EHS/14-mot/0428.cha,weak_text_identity
Eng-NA,EHS/14-mot/0431.cha,weak_text_identity
Eng-NA,EHS/14-mot/0444.cha,weak_text_identity
Eng-NA,EHS/14-mot/0460.cha,weak_text_identity
Eng-NA,EHS/14-mot/0473.cha,weak_text_identity
Eng-NA,EHS/14-mot/0486.cha,weak_text_identity
Eng-NA,EHS/14-mot/0499.cha,weak_text_identity
Eng-NA,EHS/14-mot/0509.cha,weak_text_identity
Eng-NA,EHS/14-mot/0525.cha,weak_text_identity
Eng-NA,EHS/14-mot/0538.cha,weak_text_identity
Eng-NA,EHS/14-mot/0541.cha,weak_text_identity
Eng-NA,EHS/14-mot/0554.cha,weak_text_identity
Eng-NA,EHS/14-mot/0567.cha,weak_text_identity
Eng-NA,EHS/14-mot/0596.cha,weak_text_identity
Eng-NA,EHS/14-mot/0606.cha,weak_text_identity
Eng-NA,EHS/14-mot/0619.cha,weak_text_identity
Eng-NA,EHS/14-mot/0622.cha,weak_text_identity
Eng-NA,EHS/14-mot/0651.cha,weak_text_identity
Eng-NA,EHS/14-mot/0664.cha,weak_text_identity
Eng-NA,EHS/14-mot/0677.cha,weak_text_identity
Eng-NA,EHS/14-mot/0680.cha,weak_text_identity
Eng-NA,EHS/14-mot/0693.cha,weak_text_identity
Eng-NA,EHS/14-mot/0703.cha,weak_text_identity
Eng-NA,EHS/14-mot/0716.cha,weak_text_identity
Eng-NA,EHS/14-mot/0729.cha,weak_text_identity
Eng-NA,EHS/14-mot/0745.cha,weak_text_identity
Eng-NA,EHS/14-mot/0758.cha,weak_text_identity
Eng-NA,EHS/14-mot/0761.cha,weak_text_identity
Eng-NA,EHS/14-mot/0774.cha,weak_text_identity
Eng-NA,EHS/14-mot/0787.cha,weak_text_identity
Eng-NA,EHS/14-mot/0800.cha,weak_text_identity
Eng-NA,EHS/14-mot/0826.cha,weak_text_identity
Eng-NA,EHS/14-mot/0839.cha,weak_text_identity
Eng-NA,EHS/14-mot/0842.cha,weak_text_identity
Eng-NA,EHS/14-mot/0868.cha,weak_text_identity
Eng-NA,EHS/14-mot/0871.cha,weak_text_identity
Eng-NA,EHS/14-mot/0884.cha,weak_text_identity
Eng-NA,EHS/14-mot/0897.cha,weak_text_identity
Eng-NA,EHS/14-mot/0910.cha,weak_text_identity
Eng-NA,EHS/14-mot/0936.cha,weak_text_identity
Eng-NA,EHS/14-mot/0952.cha,weak_text_identity
Eng-NA,EHS/14-mot/0978.cha,weak_text_identity
Eng-NA,EHS/14-mot/0981.cha,weak_text_identity
Eng-NA,EHS/14-mot/0994.cha,weak_text_identity
Eng-NA,EHS/14-mot/1003.cha,weak_text_identity
Eng-NA,EHS/14-mot/1016.cha,weak_text_identity
Eng-NA,EHS/14-mot/1045.cha,weak_text_identity
Eng-NA,EHS/14-mot/1058.cha,weak_text_identity
Eng-NA,EHS/14-mot/1061.cha,weak_text_identity
Eng-NA,EHS/14-mot/1074.cha,weak_text_identity
Eng-NA,EHS/14-mot/1087.cha,weak_text_identity
Eng-NA,EHS/14-mot/1100.cha,weak_text_identity
Eng-NA,EHS/14-mot/1113.cha,weak_text_identity
Eng-NA,EHS/14-mot/1139.cha,weak_text_identity
Eng-NA,EHS/14-mot/1168.cha,weak_text_identity
Eng-NA,EHS/14-mot/1184.cha,weak_text_identity
Eng-NA,EHS/14-mot/1197.cha,weak_text_identity
Eng-NA,EHS/14-mot/1207.cha,weak_text_identity
Eng-NA,EHS/14-mot/1210.cha,weak_text_identity
Eng-NA,EHS/14-mot/1223.cha,weak_text_identity
Eng-NA,EHS/14-mot/1249.cha,weak_text_identity
Eng-NA,EHS/14-mot/1252.cha,weak_text_identity
Eng-NA,EHS/14-mot/1265.cha,weak_text_identity
Eng-NA,EHS/14-mot/1278.cha,weak_text_identity
Eng-NA,EHS/14-mot/1281.cha,weak_text_identity
Eng-NA,EHS/14-mot/1294.cha,weak_text_identity
Eng-NA,EHS/14-mot/1304.cha,weak_text_identity
Eng-NA,EHS/14-mot/1320.cha,weak_text_identity
Eng-NA,EHS/14-mot/1333.cha,weak_text_identity
Eng-NA,EHS/14-mot/1359.cha,weak_text_identity
Eng-NA,EHS/14-mot/1375.cha,weak_text_identity
Eng-NA,EHS/14-mot/1388.cha,weak_text_identity
Eng-NA,EHS/14-mot/1401.cha,weak_text_identity
Eng-NA,EHS/14-mot/1427.cha,weak_text_identity
Eng-NA,EHS/14-mot/1430.cha,weak_text_identity
Eng-NA,EHS/14-mot/1456.cha,weak_text_identity
Eng-NA,EHS/14-mot/1469.cha,weak_text_identity
Eng-NA,EHS/14-mot/1472.cha,weak_text_identity
Eng-NA,EHS/14-mot/1485.cha,weak_text_identity
Eng-NA,EHS/24-mot/0017.cha,weak_text_identity
Eng-NA,EHS/24-mot/0020.cha,weak_text_identity
Eng-NA,EHS/24-mot/0033.cha,weak_text_identity
Eng-NA,EHS/24-mot/0046.cha,weak_text_identity
Eng-NA,EHS/24-mot/0059.cha,weak_text_identity
Eng-NA,EHS/24-mot/0075.cha,weak_text_identity
Eng-NA,EHS/24-mot/0091.cha,weak_text_identity
Eng-NA,EHS/24-mot/0130.cha,weak_text_identity
Eng-NA,EHS/24-mot/0143.cha,weak_text_identity
Eng-NA,EHS/24-mot/0156.cha,weak_text_identity
Eng-NA,EHS/24-mot/0169.cha,weak_text_identity
Eng-NA,EHS/24-mot/0224.cha,weak_text_identity
Eng-NA,EHS/24-mot/0237.cha,weak_text_identity
Eng-NA,EHS/24-mot/0240.cha,weak_text_identity
Eng-NA,EHS/24-mot/0266.cha,weak_text_identity
Eng-NA,EHS/24-mot/0295.cha,weak_text_identity
Eng-NA,EHS/24-mot/0318.cha,weak_text_identity
Eng-NA,EHS/24-mot/0321.cha,weak_text_identity
Eng-NA,EHS/24-mot/0334.cha,weak_text_identity
Eng-NA,EHS/24-mot/0347.cha,weak_text_identity
Eng-NA,EHS/24-mot/0363.cha,weak_text_identity
Eng-NA,EHS/24-mot/0389.cha,weak_text_identity
Eng-NA,EHS/24-mot/0428.cha,weak_text_identity
Eng-NA,EHS/24-mot/0431.cha,weak_text_identity
Eng-NA,EHS/24-mot/0444.cha,weak_text_identity
Eng-NA,EHS/24-mot/0460.cha,weak_text_identity
Eng-NA,EHS/24-mot/0473.cha,weak_text_identity
Eng-NA,EHS/24-mot/0486.cha,weak_text_identity
Eng-NA,EHS/24-mot/0499.cha,weak_text_identity
Eng-NA,EHS/24-mot/0509.cha,weak_text_identity
Eng-NA,EHS/24-mot/0525.cha,weak_text_identity
Eng-NA,EHS/24-mot/0538.cha,weak_text_identity
Eng-NA,EHS/24-mot/0541.cha,weak_text_identity
Eng-NA,EHS/24-mot/0554.cha,weak_text_identity
Eng-NA,EHS/24-mot/0567.cha,weak_text_identity
Eng-NA,EHS/24-mot/0583.cha,weak_text_identity
Eng-NA,EHS/24-mot/0596.cha,weak_text_identity
Eng-NA,EHS/24-mot/0606.cha,weak_text_identity
Eng-NA,EHS/24-mot/0619.cha,weak_text_identity
Eng-NA,EHS/24-mot/0622.cha,weak_text_identity
Eng-NA,EHS/24-mot/0651.cha,weak_text_identity
Eng-NA,EHS/24-mot/0664.cha,weak_text_identity
Eng-NA,EHS/24-mot/0677.cha,weak_text_identity
Eng-NA,EHS/24-mot/0680.cha,weak_text_identity
Eng-NA,EHS/24-mot/0693.cha,weak_text_identity
Eng-NA,EHS/24-mot/0703.cha,weak_text_identity
Eng-NA,EHS/24-mot/0716.cha,weak_text_identity
Eng-NA,EHS/24-mot/0729.cha,weak_text_identity
Eng-NA,EHS/24-mot/0732.cha,weak_text_identity
Eng-NA,EHS/24-mot/0745.cha,weak_text_identity
Eng-NA,EHS/24-mot/0761.cha,weak_text_identity
Eng-NA,EHS/24-mot/0787.cha,weak_text_identity
Eng-NA,EHS/24-mot/0813.cha,weak_text_identity
Eng-NA,EHS/24-mot/0826.cha,weak_text_identity
Eng-NA,EHS/24-mot/0839.cha,weak_text_identity
Eng-NA,EHS/24-mot/0842.cha,weak_text_identity
Eng-NA,EHS/24-mot/0868.cha,weak_text_identity
Eng-NA,EHS/24-mot/0884.cha,weak_text_identity
Eng-NA,EHS/24-mot/0897.cha,weak_text_identity
Eng-NA,EHS/24-mot/0910.cha,weak_text_identity
Eng-NA,EHS/24-mot/0923.cha,weak_text_identity
Eng-NA,EHS/24-mot/0952.cha,weak_text_identity
Eng-NA,EHS/24-mot/0978.cha,weak_text_identity
Eng-NA,EHS/24-mot/0981.cha,weak_text_identity
Eng-NA,EHS/24-mot/1003.cha,weak_text_identity
Eng-NA,EHS/24-mot/1016.cha,weak_text_identity
Eng-NA,EHS/24-mot/1045.cha,weak_text_identity
Eng-NA,EHS/24-mot/1058.cha,weak_text_identity
Eng-NA,EHS/24-mot/1061.cha,weak_text_identity
Eng-NA,EHS/24-mot/1100.cha,weak_text_identity
Eng-NA,EHS/24-mot/1113.cha,weak_text_identity
Eng-NA,EHS/24-mot/1139.cha,weak_text_identity
Eng-NA,EHS/24-mot/1155.cha,weak_text_identity
Eng-NA,EHS/24-mot/1168.cha,weak_text_identity
Eng-NA,EHS/24-mot/1184.cha,weak_text_identity
Eng-NA,EHS/24-mot/1197.cha,weak_text_identity
Eng-NA,EHS/24-mot/1207.cha,weak_text_identity
Eng-NA,EHS/24-mot/1210.cha,weak_text_identity
Eng-NA,EHS/24-mot/1223.cha,weak_text_identity
Eng-NA,EHS/24-mot/1249.cha,weak_text_identity
Eng-NA,EHS/24-mot/1252.cha,weak_text_identity
Eng-NA,EHS/24-mot/1278.cha,weak_text_identity
Eng-NA,EHS/24-mot/1281.cha,weak_text_identity
Eng-NA,EHS/24-mot/1294.cha,weak_text_identity
Eng-NA,EHS/24-mot/1304.cha,weak_text_identity
Eng-NA,EHS/24-mot/1317.cha,weak_text_identity
Eng-NA,EHS/24-mot/1320.cha,weak_text_identity
Eng-NA,EHS/24-mot/1362.cha,weak_text_identity
Eng-NA,EHS/24-mot/1388.cha,weak_text_identity
Eng-NA,EHS/24-mot/1401.cha,weak_text_identity
Eng-NA,EHS/24-mot/1427.cha,weak_text_identity
Eng-NA,EHS/24-mot/1430.cha,weak_text_identity
Eng-NA,EHS/24-mot/1456.cha,weak_text_identity
Eng-NA,EHS/24-mot/1485.cha,weak_text_identity
Eng-NA,EHS/36-mot/0017.cha,weak_text_identity
Eng-NA,EHS/36-mot/0020.cha,weak_text_identity
Eng-NA,EHS/36-mot/0033.cha,weak_text_identity
Eng-NA,EHS/36-mot/0046.cha,weak_text_identity
Eng-NA,EHS/36-mot/0059.cha,weak_text_identity
Eng-NA,EHS/36-mot/0075.cha,weak_text_identity
Eng-NA,EHS/36-mot/0091.cha,weak_text_identity
Eng-NA,EHS/36-mot/0127.cha,weak_text_identity
Eng-NA,EHS/36-mot/0130.cha,weak_text_identity
Eng-NA,EHS/36-mot/0143.cha,weak_text_identity
Eng-NA,EHS/36-mot/0156.cha,weak_text_identity
Eng-NA,EHS/36-mot/0237.cha,weak_text_identity
Eng-NA,EHS/36-mot/0240.cha,weak_text_identity
Eng-NA,EHS/36-mot/0266.cha,weak_text_identity
Eng-NA,EHS/36-mot/0279.cha,weak_text_identity
Eng-NA,EHS/36-mot/0295.cha,weak_text_identity
Eng-NA,EHS/36-mot/0318.cha,weak_text_identity
Eng-NA,EHS/36-mot/0321.cha,weak_text_identity
Eng-NA,EHS/36-mot/0334.cha,weak_text_identity
Eng-NA,EHS/36-mot/0347.cha,weak_text_identity
Eng-NA,EHS/36-mot/0363.cha,weak_text_identity
Eng-NA,EHS/36-mot/0376.cha,weak_text_identity
Eng-NA,EHS/36-mot/0389.cha,weak_text_identity
Eng-NA,EHS/36-mot/0428.cha,weak_text_identity
Eng-NA,EHS/36-mot/0444.cha,weak_text_identity
Eng-NA,EHS/36-mot/0457.cha,weak_text_identity
Eng-NA,EHS/36-mot/0460.cha,weak_text_identity
Eng-NA,EHS/36-mot/0473.cha,weak_text_identity
Eng-NA,EHS/36-mot/0486.cha,weak_text_identity
Eng-NA,EHS/36-mot/0499.cha,weak_text_identity
Eng-NA,EHS/36-mot/0509.cha,weak_text_identity
Eng-NA,EHS/36-mot/0538.cha,weak_text_identity
Eng-NA,EHS/36-mot/0554.cha,weak_text_identity
Eng-NA,EHS/36-mot/0567.cha,weak_text_identity
Eng-NA,EHS/36-mot/0596.cha,weak_text_identity
Eng-NA,EHS/36-mot/0606.cha,weak_text_identity
Eng-NA,EHS/36-mot/0622.cha,weak_text_identity
Eng-NA,EHS/36-mot/0648.cha,weak_text_identity
Eng-NA,EHS/36-mot/0664.cha,weak_text_identity
Eng-NA,EHS/36-mot/0677.cha,weak_text_identity
Eng-NA,EHS/36-mot/0680.cha,weak_text_identity
Eng-NA,EHS/36-mot/0693.cha,weak_text_identity
Eng-NA,EHS/36-mot/0716.cha,weak_text_identity
Eng-NA,EHS/36-mot/0729.cha,weak_text_identity
Eng-NA,EHS/36-mot/0758.cha,weak_text_identity
Eng-NA,EHS/36-mot/0761.cha,weak_text_identity
Eng-NA,EHS/36-mot/0790.cha,weak_text_identity
Eng-NA,EHS/36-mot/0826.cha,weak_text_identity
Eng-NA,EHS/36-mot/0839.cha,weak_text_identity
Eng-NA,EHS/36-mot/0842.cha,weak_text_identity
Eng-NA,EHS/36-mot/0884.cha,weak_text_identity
Eng-NA,EHS/36-mot/0910.cha,weak_text_identity
Eng-NA,EHS/36-mot/0936.cha,weak_text_identity
Eng-NA,EHS/36-mot/0952.cha,weak_text_identity
Eng-NA,EHS/36-mot/0994.cha,weak_text_identity
Eng-NA,EHS/36-mot/1016.cha,weak_text_identity
Eng-NA,EHS/36-mot/1045.cha,weak_text_identity
Eng-NA,EHS/36-mot/1061.cha,weak_text_identity
Eng-NA,EHS/36-mot/1100.cha,weak_text_identity
Eng-NA,EHS/36-mot/1139.cha,weak_text_identity
Eng-NA,EHS/36-mot/1155.cha,weak_text_identity
Eng-NA,EHS/36-mot/1184.cha,weak_text_identity
Eng-NA,EHS/36-mot/1207.cha,weak_text_identity
Eng-NA,EHS/36-mot/1210.cha,weak_text_identity
Eng-NA,EHS/36-mot/1249.cha,weak_text_identity
Eng-NA,EHS/36-mot/1252.cha,weak_text_identity
Eng-NA,EHS/36-mot/1278.cha,weak_text_identity
Eng-NA,EHS/36-mot/1281.cha,weak_text_identity
Eng-NA,EHS/36-mot/1304.cha,weak_text_identity
Eng-NA,EHS/36-mot/1317.cha,weak_text_identity
Eng-NA,EHS/36-mot/1375.cha,weak_text_identity
Eng-NA,EHS/36-mot/1388.cha,weak_text_identity
Eng-NA,EHS/36-mot/1401.cha,weak_text_identity
Eng-NA,EHS/36-mot/1427.cha,weak_text_identity
Eng-NA,EHS/36-mot/1430.cha,weak_text_identity
Eng-NA,EHS/36-mot/1456.cha,weak_text_identity
Eng-NA,EHS/36-mot/1472.cha,weak_text_identity
Eng-NA,EHS/36-mot/1485.cha,weak_text_identity
Eng-NA,EHS/nice-mean/0334.cha,weak_text_identity
Eng-NA,EHS/nice-mean/0376.cha,weak_text_identity
Eng-NA,EHS/nice-mean/0538.cha,weak_text_identity
Eng-NA,EHS/nice-mean/0651.cha,weak_text_identity
Eng-NA,EHS/nice-mean/1045.cha,weak_text_identity
Eng-NA,EHS/nice-mean/1100.cha,weak_text_identity
Eng-NA,EHS/nice-mean/1223.cha,weak_text_identity
Eng-NA,EHS/nice-mean/1281.cha,weak_text_identity
Eng-NA,EHS/nice-mean/1388.cha,weak_text_identity
Eng-NA,EHS/nice-mean/1485.cha,weak_text_identity
Eng-NA,EHS/pre-K-fat/0017.cha,weak_text_identity
Eng-NA,EHS/pre-K-fat/0059.cha,weak_text_identity
Eng-NA,EHS/pre-K-fat/0062.cha,weak_text_identity
Eng-NA,EHS/pre-K-fat/0130.cha,weak_text_identity
Eng-NA,EHS/pre-K-fat/0156.cha,weak_text_identity
Eng-NA,EHS/pre-K-fat/0185.cha,weak_text_identity
Eng-NA,EHS/pre-K-fat/0376.cha,weak_text_identity
Eng-NA,EHS/pre-K-fat/0473.cha,weak_text_identity
Eng-NA,EHS/pre-K-fat/0486.cha,weak_text_identity
Eng-NA,EHS/pre-K-fat/0509.cha,weak_text_identity
Eng-NA,EHS/pre-K-fat/0567.cha,weak_text_identity
